"","CLUSTER","lon_cluster","lat_cluster","FREQ","TIME.OF.DAY","MONTH"
"1","1NIGHT_MORNING",-9862.40225170533,5660506.85222131,1082,"NIGHT_MORNING",1
"2","10NIGHT_MORNING",-8856.02919603337,5660130.54359642,1330,"NIGHT_MORNING",1
"3","11NIGHT_MORNING",-9537.53937951801,5659948.95828179,1822,"NIGHT_MORNING",1
"4","12NIGHT_MORNING",-9682.64462607437,5659895.51758558,1564,"NIGHT_MORNING",1
"5","13NIGHT_MORNING",-9602.02198794239,5659901.23344511,1862,"NIGHT_MORNING",1
"6","14NIGHT_MORNING",-9438.2783036625,5660358.32985116,2170,"NIGHT_MORNING",1
"7","15NIGHT_MORNING",-9632.36796379626,5659971.05280018,2597,"NIGHT_MORNING",1
"8","16NIGHT_MORNING",-9387.98048833978,5659865.37682582,314,"NIGHT_MORNING",1
"9","17NIGHT_MORNING",-9865.57895132856,5660527.70488729,29,"NIGHT_MORNING",1
"10","18NIGHT_MORNING",-9383.69712813913,5659874.27623525,1158,"NIGHT_MORNING",1
"11","19NIGHT_MORNING",-9599.47841652795,5659848.76543005,524,"NIGHT_MORNING",1
"12","2NIGHT_MORNING",-9214.00663314049,5660220.2045519,169,"NIGHT_MORNING",1
"13","20NIGHT_MORNING",-9429.6704798385,5660351.28924576,537,"NIGHT_MORNING",1
"14","21NIGHT_MORNING",-9487.75454689842,5659877.29079276,420,"NIGHT_MORNING",1
"15","22NIGHT_MORNING",-9677.45355419817,5659895.63534856,820,"NIGHT_MORNING",1
"16","23NIGHT_MORNING",-9444.10226709158,5660325.30705431,1091,"NIGHT_MORNING",1
"17","24NIGHT_MORNING",-10138.7437855457,5660558.88570697,5,"NIGHT_MORNING",1
"18","25NIGHT_MORNING",-10032.5195387489,5659965.12613742,28,"NIGHT_MORNING",1
"19","26NIGHT_MORNING",-9210.37014464077,5660461.92609279,38,"NIGHT_MORNING",1
"20","27NIGHT_MORNING",-9435.3692853124,5660365.74372952,370,"NIGHT_MORNING",1
"21","28NIGHT_MORNING",-8893.46983276315,5660385.47063407,394,"NIGHT_MORNING",1
"22","29NIGHT_MORNING",-9266.35613748806,5659901.17651117,1116,"NIGHT_MORNING",1
"23","3NIGHT_MORNING",-9621.37278063472,5659878.75514751,61,"NIGHT_MORNING",1
"24","30NIGHT_MORNING",-9136.11737823875,5660233.00792581,311,"NIGHT_MORNING",1
"25","4NIGHT_MORNING",-9305.13789803892,5660006.33493251,1460,"NIGHT_MORNING",1
"26","5NIGHT_MORNING",-9463.79227956976,5659994.64285194,46,"NIGHT_MORNING",1
"27","6NIGHT_MORNING",-8463.15210773824,5660037.01286448,13,"NIGHT_MORNING",1
"28","7NIGHT_MORNING",-9453.12633034814,5660385.41157728,592,"NIGHT_MORNING",1
"29","8NIGHT_MORNING",-9648.78168558909,5659898.27228256,1070,"NIGHT_MORNING",1
"30","9NIGHT_MORNING",-9438.21215349796,5659901.35069813,9146,"NIGHT_MORNING",1
"31","1NIGHT_MORNING",-9218.0227619136,5660454.03164194,154,"NIGHT_MORNING",2
"32","10NIGHT_MORNING",-9704.08995465992,5659890.60398696,882,"NIGHT_MORNING",2
"33","11NIGHT_MORNING",-9369.56561836811,5660267.3122737,214,"NIGHT_MORNING",2
"34","12NIGHT_MORNING",-9439.16030249615,5659891.91995613,10738,"NIGHT_MORNING",2
"35","13NIGHT_MORNING",-9601.59742876524,5659901.87114808,1905,"NIGHT_MORNING",2
"36","14NIGHT_MORNING",-8748.88390590186,5660416.99153763,198,"NIGHT_MORNING",2
"37","15NIGHT_MORNING",-8863.81054521199,5660141.3799683,1107,"NIGHT_MORNING",2
"38","16NIGHT_MORNING",-9644.32839763909,5659946.95890379,1916,"NIGHT_MORNING",2
"39","17NIGHT_MORNING",-9113.43375536463,5660165.84655994,553,"NIGHT_MORNING",2
"40","18NIGHT_MORNING",-8840.23096643557,5660109.6214436,1219,"NIGHT_MORNING",2
"41","19NIGHT_MORNING",-9165.13240216584,5660235.127695,457,"NIGHT_MORNING",2
"42","2NIGHT_MORNING",-9315.62274882406,5659881.76360535,2282,"NIGHT_MORNING",2
"43","20NIGHT_MORNING",-9383.44215488126,5659879.02227684,313,"NIGHT_MORNING",2
"44","21NIGHT_MORNING",-9645.93765129701,5659902.25103977,1311,"NIGHT_MORNING",2
"45","22NIGHT_MORNING",-9527.65063619154,5659907.02388928,288,"NIGHT_MORNING",2
"46","23NIGHT_MORNING",-10443.7597311594,5659813.27969734,251,"NIGHT_MORNING",2
"47","24NIGHT_MORNING",-8878.07054696236,5660175.95393216,426,"NIGHT_MORNING",2
"48","25NIGHT_MORNING",-9698.40825923616,5659977.22751871,714,"NIGHT_MORNING",2
"49","26NIGHT_MORNING",-9538.63555347214,5659949.91880136,1990,"NIGHT_MORNING",2
"50","27NIGHT_MORNING",-9386.85591995947,5659871.88063127,470,"NIGHT_MORNING",2
"51","28NIGHT_MORNING",-9438.93269709031,5659906.59125547,2995,"NIGHT_MORNING",2
"52","29NIGHT_MORNING",-9380.41681936241,5659867.73255675,184,"NIGHT_MORNING",2
"53","3NIGHT_MORNING",-9551.41293398547,5659857.78221481,328,"NIGHT_MORNING",2
"54","30NIGHT_MORNING",-9381.48785266345,5659874.483084,434,"NIGHT_MORNING",2
"55","4NIGHT_MORNING",-9305.63926770446,5660008.22244863,1482,"NIGHT_MORNING",2
"56","5NIGHT_MORNING",-8999.1565799336,5660415.00574292,267,"NIGHT_MORNING",2
"57","6NIGHT_MORNING",-9463.56239264958,5660366.47847718,1986,"NIGHT_MORNING",2
"58","7NIGHT_MORNING",-9602.34904350723,5659852.28498136,1301,"NIGHT_MORNING",2
"59","8NIGHT_MORNING",-9612.35865776256,5659986.00056254,1944,"NIGHT_MORNING",2
"60","9NIGHT_MORNING",-9396.04711532473,5659995.25284143,54,"NIGHT_MORNING",2
"61","1NIGHT_MORNING",-9106.71867188853,5659911.97010652,55,"NIGHT_MORNING",3
"62","10NIGHT_MORNING",-9649.92980430068,5659909.97784134,808,"NIGHT_MORNING",3
"63","11NIGHT_MORNING",-9128.68612210569,5660189.63199478,2780,"NIGHT_MORNING",3
"64","12NIGHT_MORNING",-9433.34727298579,5659891.86500139,4343,"NIGHT_MORNING",3
"65","13NIGHT_MORNING",-9423.7421067128,5659831.39733964,12,"NIGHT_MORNING",3
"66","14NIGHT_MORNING",-9521.83987626317,5659935.41695891,1296,"NIGHT_MORNING",3
"67","15NIGHT_MORNING",-9680.90643664456,5659894.13754631,1648,"NIGHT_MORNING",3
"68","16NIGHT_MORNING",-9602.4620814222,5659853.96413325,595,"NIGHT_MORNING",3
"69","17NIGHT_MORNING",-9626.72293218032,5659898.63480572,337,"NIGHT_MORNING",3
"70","18NIGHT_MORNING",-9532.83505503069,5659901.73919937,273,"NIGHT_MORNING",3
"71","19NIGHT_MORNING",-9464.17756863494,5659880.26739565,366,"NIGHT_MORNING",3
"72","2NIGHT_MORNING",-9383.10273962844,5659865.13348189,161,"NIGHT_MORNING",3
"73","20NIGHT_MORNING",-9645.53914339628,5659944.41931462,2000,"NIGHT_MORNING",3
"74","21NIGHT_MORNING",-9383.8543055272,5659877.67305726,1368,"NIGHT_MORNING",3
"75","22NIGHT_MORNING",-9610.57754787415,5659983.55628454,2590,"NIGHT_MORNING",3
"76","23NIGHT_MORNING",-8860.08387047658,5660143.90564277,1586,"NIGHT_MORNING",3
"77","24NIGHT_MORNING",-9303.37338574628,5659891.16357535,1294,"NIGHT_MORNING",3
"78","25NIGHT_MORNING",-9537.87821571343,5659944.93465825,934,"NIGHT_MORNING",3
"79","26NIGHT_MORNING",-10003.7489715382,5659880.57638017,182,"NIGHT_MORNING",3
"80","27NIGHT_MORNING",-9451.07105509937,5659911.5873459,1812,"NIGHT_MORNING",3
"81","28NIGHT_MORNING",-9600.48791749377,5659903.44450988,2111,"NIGHT_MORNING",3
"82","29NIGHT_MORNING",-9830.31608856983,5660338.98621911,102,"NIGHT_MORNING",3
"83","3NIGHT_MORNING",-9245.02601828161,5660432.77189718,368,"NIGHT_MORNING",3
"84","30NIGHT_MORNING",-8849.04407266745,5660450.76687457,645,"NIGHT_MORNING",3
"85","4NIGHT_MORNING",-9339.77452238044,5659872.56473383,1207,"NIGHT_MORNING",3
"86","5NIGHT_MORNING",-9442.55095811542,5659894.6789257,3700,"NIGHT_MORNING",3
"87","6NIGHT_MORNING",-9306.5783280377,5660009.69782081,1516,"NIGHT_MORNING",3
"88","7NIGHT_MORNING",-9465.32714944241,5660347.04182077,1866,"NIGHT_MORNING",3
"89","8NIGHT_MORNING",-9434.51745311956,5659905.76413341,8217,"NIGHT_MORNING",3
"90","9NIGHT_MORNING",-9553.08688885468,5659854.91031792,1208,"NIGHT_MORNING",3
"91","1NIGHT_MORNING",-9604.2569911493,5659903.38150654,2720,"NIGHT_MORNING",4
"92","10NIGHT_MORNING",-9428.50897321956,5659921.91685756,68,"NIGHT_MORNING",4
"93","11NIGHT_MORNING",-9091.90087632782,5660023.58488385,70,"NIGHT_MORNING",4
"94","12NIGHT_MORNING",-9647.39930391136,5659944.87723955,1289,"NIGHT_MORNING",4
"95","13NIGHT_MORNING",-9246.43362370257,5660420.03173263,702,"NIGHT_MORNING",4
"96","14NIGHT_MORNING",-9464.23375772345,5659930.70419791,1247,"NIGHT_MORNING",4
"97","15NIGHT_MORNING",-9442.09595679358,5659890.22766533,1346,"NIGHT_MORNING",4
"98","16NIGHT_MORNING",-9609.75841101439,5659972.73283556,143,"NIGHT_MORNING",4
"99","17NIGHT_MORNING",-9329.41760347118,5659861.5784779,247,"NIGHT_MORNING",4
"100","18NIGHT_MORNING",-9665.53634495503,5659905.26423469,315,"NIGHT_MORNING",4
"101","19NIGHT_MORNING",-8861.19888674803,5660137.91288685,753,"NIGHT_MORNING",4
"102","2NIGHT_MORNING",-9462.77084807348,5659927.83959522,964,"NIGHT_MORNING",4
"103","20NIGHT_MORNING",-9299.17377367741,5659889.67681201,111,"NIGHT_MORNING",4
"104","21NIGHT_MORNING",-9402.64963121414,5660104.40607948,84,"NIGHT_MORNING",4
"105","22NIGHT_MORNING",-9487.78131839664,5659976.48898,9,"NIGHT_MORNING",4
"106","23NIGHT_MORNING",-8773.25109816487,5660169.48796283,271,"NIGHT_MORNING",4
"107","24NIGHT_MORNING",-9682.51156216592,5659894.36989226,1445,"NIGHT_MORNING",4
"108","25NIGHT_MORNING",-9430.67746678123,5659907.25872051,95,"NIGHT_MORNING",4
"109","26NIGHT_MORNING",-9342.29004619854,5659874.35825483,795,"NIGHT_MORNING",4
"110","27NIGHT_MORNING",-9376.05331965864,5660246.35835303,840,"NIGHT_MORNING",4
"111","28NIGHT_MORNING",-9462.18253992247,5659913.61449683,38,"NIGHT_MORNING",4
"112","29NIGHT_MORNING",-9439.6993857803,5659891.01494093,1443,"NIGHT_MORNING",4
"113","3NIGHT_MORNING",-9363.57578310216,5659976.24348318,22,"NIGHT_MORNING",4
"114","30NIGHT_MORNING",-9384.22376750475,5659876.07792904,1146,"NIGHT_MORNING",4
"115","4NIGHT_MORNING",-9311.9587766296,5660010.44894348,1267,"NIGHT_MORNING",4
"116","5NIGHT_MORNING",-9379.59725841475,5659863.16639423,148,"NIGHT_MORNING",4
"117","6NIGHT_MORNING",-9862.69664895104,5660143.86801249,13,"NIGHT_MORNING",4
"118","7NIGHT_MORNING",-9128.03411217524,5660182.44043175,1174,"NIGHT_MORNING",4
"119","8NIGHT_MORNING",-9554.66538633797,5659861.84960079,1243,"NIGHT_MORNING",4
"120","9NIGHT_MORNING",-10208.2074521977,5660501.45832613,4,"NIGHT_MORNING",4
"121","1NIGHT_MORNING",-9680.39449374827,5659898.59597528,50,"NIGHT_MORNING",5
"122","10NIGHT_MORNING",-9608.44038902564,5660000.13058009,22,"NIGHT_MORNING",5
"123","11NIGHT_MORNING",-9227.04668674327,5659847.01516438,253,"NIGHT_MORNING",5
"124","12NIGHT_MORNING",-9218.85377644414,5659842.10964859,54,"NIGHT_MORNING",5
"125","13NIGHT_MORNING",-9690.41470274213,5659976.08322898,850,"NIGHT_MORNING",5
"126","14NIGHT_MORNING",-9233.59112898999,5659851.44379254,91,"NIGHT_MORNING",5
"127","15NIGHT_MORNING",-9611.33084550448,5660056.09963915,8,"NIGHT_MORNING",5
"128","16NIGHT_MORNING",-9235.44033341133,5659854.42485523,87,"NIGHT_MORNING",5
"129","17NIGHT_MORNING",-9233.30801729021,5659847.95038944,58,"NIGHT_MORNING",5
"130","18NIGHT_MORNING",-9238.95051919484,5659865.45236106,105,"NIGHT_MORNING",5
"131","19NIGHT_MORNING",-9547.11748114821,5659946.75269974,45,"NIGHT_MORNING",5
"132","2NIGHT_MORNING",-9636.51402902479,5659938.37351492,281,"NIGHT_MORNING",5
"133","20NIGHT_MORNING",-9634.1729992802,5659942.2639531,422,"NIGHT_MORNING",5
"134","21NIGHT_MORNING",-9235.4385376378,5659857.59089588,77,"NIGHT_MORNING",5
"135","22NIGHT_MORNING",-9237.34664460333,5659860.89090431,91,"NIGHT_MORNING",5
"136","23NIGHT_MORNING",-8756.18056897173,5660362.13774577,30,"NIGHT_MORNING",5
"137","24NIGHT_MORNING",-9632.75126129939,5659946.74070567,243,"NIGHT_MORNING",5
"138","25NIGHT_MORNING",-9176.2449302004,5660361.4202136,313,"NIGHT_MORNING",5
"139","26NIGHT_MORNING",-9568.2829076076,5659987.66697276,65,"NIGHT_MORNING",5
"140","27NIGHT_MORNING",-9637.64009131166,5659944.05391342,179,"NIGHT_MORNING",5
"141","28NIGHT_MORNING",-9238.95555715938,5659870.4461626,111,"NIGHT_MORNING",5
"142","29NIGHT_MORNING",-9229.00444080179,5659851.50643525,118,"NIGHT_MORNING",5
"143","3NIGHT_MORNING",-9666.50555909041,5659980.25203323,38,"NIGHT_MORNING",5
"144","30NIGHT_MORNING",-9227.75833933276,5659846.81746264,87,"NIGHT_MORNING",5
"145","4NIGHT_MORNING",-9741.64470828441,5660285.14018536,47,"NIGHT_MORNING",5
"146","5NIGHT_MORNING",-10050.2377683037,5660441.57097397,7,"NIGHT_MORNING",5
"147","6NIGHT_MORNING",-9230.69888610385,5659854.49661926,74,"NIGHT_MORNING",5
"148","7NIGHT_MORNING",-9226.71188057919,5659849.78409081,83,"NIGHT_MORNING",5
"149","8NIGHT_MORNING",-9753.30867733568,5659974.39826037,26,"NIGHT_MORNING",5
"150","9NIGHT_MORNING",-9363.81188905645,5659904.7531753,2,"NIGHT_MORNING",5
"151","1NIGHT_MORNING",-9999.54737563212,5660132.22845171,2,"NIGHT_MORNING",6
"152","10NIGHT_MORNING",-9760.06056396123,5659979.45703617,21,"NIGHT_MORNING",6
"153","11NIGHT_MORNING",-9078.73017093516,5659996.86689334,2,"NIGHT_MORNING",6
"154","12NIGHT_MORNING",-8661.96239098832,5660174.60714031,7,"NIGHT_MORNING",6
"155","13NIGHT_MORNING",-9935.94748093352,5660506.48393796,96,"NIGHT_MORNING",6
"156","14NIGHT_MORNING",-9236.30688631445,5659844.37376784,128,"NIGHT_MORNING",6
"157","15NIGHT_MORNING",-9232.2745651866,5659846.60040489,327,"NIGHT_MORNING",6
"158","16NIGHT_MORNING",-8951.80979096317,5660449.73927764,182,"NIGHT_MORNING",6
"159","17NIGHT_MORNING",-10449.565329033,5659832.50072646,58,"NIGHT_MORNING",6
"160","18NIGHT_MORNING",-9236.14369457656,5659852.38752177,140,"NIGHT_MORNING",6
"161","19NIGHT_MORNING",-9630.83020134208,5659951.41305531,730,"NIGHT_MORNING",6
"162","2NIGHT_MORNING",-9235.62114143099,5659860.73836555,228,"NIGHT_MORNING",6
"163","20NIGHT_MORNING",-9632.65740688604,5659945.50676528,770,"NIGHT_MORNING",6
"164","21NIGHT_MORNING",-9609.39172002447,5660034.02265493,56,"NIGHT_MORNING",6
"165","22NIGHT_MORNING",-9562.02313291337,5659973.28618494,137,"NIGHT_MORNING",6
"166","23NIGHT_MORNING",-9441.74518505195,5660364.30871083,956,"NIGHT_MORNING",6
"167","24NIGHT_MORNING",-9619.91860406491,5659976.40258718,72,"NIGHT_MORNING",6
"168","25NIGHT_MORNING",-9237.64597352842,5659866.05447401,167,"NIGHT_MORNING",6
"169","26NIGHT_MORNING",-9689.22095867697,5659975.55910965,690,"NIGHT_MORNING",6
"170","27NIGHT_MORNING",-9231.8062601297,5659850.98447008,134,"NIGHT_MORNING",6
"171","28NIGHT_MORNING",-9224.97015183855,5659844.94830105,461,"NIGHT_MORNING",6
"172","29NIGHT_MORNING",-9233.80424912244,5659856.67717289,203,"NIGHT_MORNING",6
"173","3NIGHT_MORNING",-9422.64576105409,5660140.4515614,220,"NIGHT_MORNING",6
"174","30NIGHT_MORNING",-8910.457540721,5660141.79170505,10,"NIGHT_MORNING",6
"175","4NIGHT_MORNING",-9633.42910930155,5659817.20380195,1,"NIGHT_MORNING",6
"176","5NIGHT_MORNING",-9695.70759218495,5659980.20902693,596,"NIGHT_MORNING",6
"177","6NIGHT_MORNING",-9744.50583912843,5660285.61028865,23,"NIGHT_MORNING",6
"178","7NIGHT_MORNING",-9671.18918868918,5659982.60147309,59,"NIGHT_MORNING",6
"179","8NIGHT_MORNING",-9129.25187261544,5660149.05851801,40,"NIGHT_MORNING",6
"180","9NIGHT_MORNING",-9146.98843782435,5660277.15684933,36,"NIGHT_MORNING",6
"181","1NIGHT_MORNING",-9227.05850585475,5659846.89732188,52,"NIGHT_MORNING",7
"182","10NIGHT_MORNING",-9228.0938627922,5659851.84971963,262,"NIGHT_MORNING",7
"183","11NIGHT_MORNING",-9231.54178060643,5659845.45982933,167,"NIGHT_MORNING",7
"184","12NIGHT_MORNING",-9220.78586713359,5659843.46261153,194,"NIGHT_MORNING",7
"185","13NIGHT_MORNING",-9127.5766258685,5659891.79160243,6,"NIGHT_MORNING",7
"186","14NIGHT_MORNING",-9545.43883187128,5660478.20020504,2,"NIGHT_MORNING",7
"187","15NIGHT_MORNING",-9235.05413577647,5659849.83217819,104,"NIGHT_MORNING",7
"188","16NIGHT_MORNING",-8969.95354470758,5660489.71768963,13,"NIGHT_MORNING",7
"189","17NIGHT_MORNING",-9477.23114408308,5660350.95401303,19,"NIGHT_MORNING",7
"190","18NIGHT_MORNING",-9444.11922844451,5660357.99384711,341,"NIGHT_MORNING",7
"191","19NIGHT_MORNING",-9443.49668188834,5660354.89399557,224,"NIGHT_MORNING",7
"192","2NIGHT_MORNING",-9238.18595571078,5659844.49492863,53,"NIGHT_MORNING",7
"193","20NIGHT_MORNING",-9392.27137745363,5660152.61479282,4,"NIGHT_MORNING",7
"194","21NIGHT_MORNING",-9447.71759346686,5660358.45852725,122,"NIGHT_MORNING",7
"195","22NIGHT_MORNING",-9697.33041320667,5659980.12575459,100,"NIGHT_MORNING",7
"196","23NIGHT_MORNING",-9441.5752639148,5660359.3049109,220,"NIGHT_MORNING",7
"197","24NIGHT_MORNING",-9190.87710825641,5660342.96970592,14,"NIGHT_MORNING",7
"198","25NIGHT_MORNING",-9229.83365703817,5659864.66097895,70,"NIGHT_MORNING",7
"199","26NIGHT_MORNING",-8820.29470010908,5660214.7037475,16,"NIGHT_MORNING",7
"200","27NIGHT_MORNING",-9237.32227156798,5659855.47063907,57,"NIGHT_MORNING",7
"201","28NIGHT_MORNING",-9372.35659394474,5660463.38188531,17,"NIGHT_MORNING",7
"202","29NIGHT_MORNING",-9222.11217033466,5659868.61339234,65,"NIGHT_MORNING",7
"203","3NIGHT_MORNING",-9226.01966783966,5659847.23744513,292,"NIGHT_MORNING",7
"204","30NIGHT_MORNING",-9238.41944288471,5659848.27707612,115,"NIGHT_MORNING",7
"205","4NIGHT_MORNING",-9624.80508872216,5659969.4207291,256,"NIGHT_MORNING",7
"206","5NIGHT_MORNING",-9457.72797907824,5660318.75739886,12,"NIGHT_MORNING",7
"207","6NIGHT_MORNING",-9441.34840560055,5660356.95897037,404,"NIGHT_MORNING",7
"208","7NIGHT_MORNING",-9233.8953709174,5659844.79776026,146,"NIGHT_MORNING",7
"209","8NIGHT_MORNING",-8447.54387659007,5659996.02315241,6,"NIGHT_MORNING",7
"210","9NIGHT_MORNING",-9285.84158047314,5659991.2314098,8,"NIGHT_MORNING",7
"211","1NIGHT_MORNING",-9391.3219834267,5660532.88559301,44,"NIGHT_MORNING",8
"212","10NIGHT_MORNING",-9374.12848153985,5660490.55582656,59,"NIGHT_MORNING",8
"213","11NIGHT_MORNING",-10061.110223242,5659201.08592289,2,"NIGHT_MORNING",8
"214","12NIGHT_MORNING",-8713.89487044818,5660363.27113588,4,"NIGHT_MORNING",8
"215","13NIGHT_MORNING",-9367.75073546119,5660444.19841044,55,"NIGHT_MORNING",8
"216","14NIGHT_MORNING",-9295.30212920688,5660327.75553513,5,"NIGHT_MORNING",8
"217","15NIGHT_MORNING",-9213.55528387224,5659871.99422094,46,"NIGHT_MORNING",8
"218","16NIGHT_MORNING",-9449.13165278048,5660368.39184886,1037,"NIGHT_MORNING",8
"219","17NIGHT_MORNING",-9460.14980184578,5660327.15138795,39,"NIGHT_MORNING",8
"220","18NIGHT_MORNING",-9211.32072404087,5659856.10764205,60,"NIGHT_MORNING",8
"221","19NIGHT_MORNING",-9223.4658238196,5659868.31388256,80,"NIGHT_MORNING",8
"222","2NIGHT_MORNING",-9226.8489357466,5659848.55842222,105,"NIGHT_MORNING",8
"223","20NIGHT_MORNING",-9218.79634440848,5659869.98726669,38,"NIGHT_MORNING",8
"224","21NIGHT_MORNING",-9221.91126549031,5659851.75663377,112,"NIGHT_MORNING",8
"225","22NIGHT_MORNING",-9223.01864234465,5659838.6615921,42,"NIGHT_MORNING",8
"226","23NIGHT_MORNING",-9228.33170749534,5659863.86786089,35,"NIGHT_MORNING",8
"227","24NIGHT_MORNING",-9047.61411690773,5660271.99283838,7,"NIGHT_MORNING",8
"228","25NIGHT_MORNING",-9219.82688564128,5659849.74975228,110,"NIGHT_MORNING",8
"229","26NIGHT_MORNING",-9443.1057748714,5660357.95723727,249,"NIGHT_MORNING",8
"230","27NIGHT_MORNING",-9225.38456105928,5659855.37769634,54,"NIGHT_MORNING",8
"231","28NIGHT_MORNING",-9218.40842144283,5659854.26288493,48,"NIGHT_MORNING",8
"232","29NIGHT_MORNING",-9488.4466935532,5660348.08796805,38,"NIGHT_MORNING",8
"233","3NIGHT_MORNING",-9180.34903074196,5659850.22125595,71,"NIGHT_MORNING",8
"234","30NIGHT_MORNING",-9225.05402722746,5659852.01541119,58,"NIGHT_MORNING",8
"235","4NIGHT_MORNING",-9210.55591465322,5659839.04112273,192,"NIGHT_MORNING",8
"236","5NIGHT_MORNING",-9420.53746861116,5660319.81851012,49,"NIGHT_MORNING",8
"237","6NIGHT_MORNING",-9150.69118456774,5659868.68252432,34,"NIGHT_MORNING",8
"238","7NIGHT_MORNING",-9222.00278457517,5659854.88486902,79,"NIGHT_MORNING",8
"239","8NIGHT_MORNING",-9902.10439457927,5660564.4261952,7,"NIGHT_MORNING",8
"240","9NIGHT_MORNING",-9663.36649682218,5659983.73683847,54,"NIGHT_MORNING",8
"241","1NIGHT_MORNING",-9426.86267904804,5659892.58273302,9859,"NIGHT_MORNING",9
"242","10NIGHT_MORNING",-9855.15432227841,5660517.55037158,241,"NIGHT_MORNING",9
"243","11NIGHT_MORNING",-9860.46470285548,5660512.93406411,786,"NIGHT_MORNING",9
"244","12NIGHT_MORNING",-9866.87486039636,5660511.26274786,368,"NIGHT_MORNING",9
"245","13NIGHT_MORNING",-9316.70986211252,5659884.36982086,935,"NIGHT_MORNING",9
"246","14NIGHT_MORNING",-9231.02151821963,5660066.1257479,29,"NIGHT_MORNING",9
"247","15NIGHT_MORNING",-9051.08569092245,5660173.14945989,112,"NIGHT_MORNING",9
"248","16NIGHT_MORNING",-9520.96363749693,5659896.03525804,233,"NIGHT_MORNING",9
"249","17NIGHT_MORNING",-9609.67738003807,5659971.5157203,1751,"NIGHT_MORNING",9
"250","18NIGHT_MORNING",-9629.07328574558,5659904.54736876,569,"NIGHT_MORNING",9
"251","19NIGHT_MORNING",-9546.14365416819,5659953.80097298,2299,"NIGHT_MORNING",9
"252","2NIGHT_MORNING",-8785.40976133233,5660379.06263605,14,"NIGHT_MORNING",9
"253","20NIGHT_MORNING",-8859.34852842861,5660132.98984313,246,"NIGHT_MORNING",9
"254","21NIGHT_MORNING",-9641.11244792313,5660003.12856699,575,"NIGHT_MORNING",9
"255","22NIGHT_MORNING",-8963.74817426282,5660449.93572914,313,"NIGHT_MORNING",9
"256","23NIGHT_MORNING",-9820.24960043391,5660478.94952339,8,"NIGHT_MORNING",9
"257","24NIGHT_MORNING",-9147.56465461775,5660238.2941399,218,"NIGHT_MORNING",9
"258","25NIGHT_MORNING",-9934.06137506323,5659811.406711,16,"NIGHT_MORNING",9
"259","26NIGHT_MORNING",-10144.5398336678,5660558.21446641,4,"NIGHT_MORNING",9
"260","27NIGHT_MORNING",-9605.16814992292,5659901.56355609,2404,"NIGHT_MORNING",9
"261","28NIGHT_MORNING",-9447.50347552169,5660351.85813611,3235,"NIGHT_MORNING",9
"262","29NIGHT_MORNING",-9347.30205937814,5659995.25931872,42,"NIGHT_MORNING",9
"263","3NIGHT_MORNING",-9304.81605515387,5660007.26802945,740,"NIGHT_MORNING",9
"264","30NIGHT_MORNING",-9274.15629681771,5659916.6502669,681,"NIGHT_MORNING",9
"265","4NIGHT_MORNING",-9303.78025196337,5660000.18225935,1419,"NIGHT_MORNING",9
"266","5NIGHT_MORNING",-9663.41538191957,5659897.57623546,1982,"NIGHT_MORNING",9
"267","6NIGHT_MORNING",-9632.97632099868,5659850.29743068,262,"NIGHT_MORNING",9
"268","7NIGHT_MORNING",-9633.08776249103,5659937.33685824,443,"NIGHT_MORNING",9
"269","8NIGHT_MORNING",-10185.6951087259,5660192.12880948,2,"NIGHT_MORNING",9
"270","9NIGHT_MORNING",-9393.85733759242,5660272.39359357,95,"NIGHT_MORNING",9
"271","1NIGHT_MORNING",-9631.55607730387,5659924.68843521,709,"NIGHT_MORNING",10
"272","10NIGHT_MORNING",-9672.05007940517,5659897.7489158,1349,"NIGHT_MORNING",10
"273","11NIGHT_MORNING",-9461.01610464003,5659898.10781705,619,"NIGHT_MORNING",10
"274","12NIGHT_MORNING",-9303.62221973818,5660000.85522272,1912,"NIGHT_MORNING",10
"275","13NIGHT_MORNING",-9604.0073772067,5659899.78692788,844,"NIGHT_MORNING",10
"276","14NIGHT_MORNING",-9205.26570564882,5660007.45944578,268,"NIGHT_MORNING",10
"277","15NIGHT_MORNING",-9608.07170291967,5659991.31878093,2514,"NIGHT_MORNING",10
"278","16NIGHT_MORNING",-9636.28642050342,5659903.26863759,127,"NIGHT_MORNING",10
"279","17NIGHT_MORNING",-9508.24618672645,5659995.61943972,90,"NIGHT_MORNING",10
"280","18NIGHT_MORNING",-9428.63922557616,5660331.33204087,1204,"NIGHT_MORNING",10
"281","19NIGHT_MORNING",-9608.44933998189,5659899.75349951,1350,"NIGHT_MORNING",10
"282","2NIGHT_MORNING",-9536.37717114166,5659925.6225457,1950,"NIGHT_MORNING",10
"283","20NIGHT_MORNING",-9134.84303522529,5660185.13216105,1158,"NIGHT_MORNING",10
"284","21NIGHT_MORNING",-9526.24046252156,5659880.28647325,252,"NIGHT_MORNING",10
"285","22NIGHT_MORNING",-9664.55274442242,5659984.63574723,393,"NIGHT_MORNING",10
"286","23NIGHT_MORNING",-9863.2869169868,5660512.72160918,450,"NIGHT_MORNING",10
"287","24NIGHT_MORNING",-9660.60434388009,5659894.18228501,344,"NIGHT_MORNING",10
"288","25NIGHT_MORNING",-9859.84105176365,5660528.61348238,37,"NIGHT_MORNING",10
"289","26NIGHT_MORNING",-9547.82674420659,5659954.11668968,3424,"NIGHT_MORNING",10
